Tuotekoodi;Laatu;Määrittely;Tuotenimi;Paksuus;Tuoteryhmä;Lisänimi;Halkaisija;Seinämä;Muu mitta;Pinta;Yksikkö paino;Paineluokka;Lisätiedot;Toleranssi;Sisähalkaisija;Leveys;Paksuus;Korkeus/pituus;Eräkoko
AIP3820;EN 1.4301/1.4307;38.0X2.0;PUTKI EN10217-7 D3/T3 HEHK;0;Prosessiputket;;38,00;2,00;;;1,81;;Hehkutettu;;;;;;6
AIP999;;;PUTKI EN 10217-7 TC1;0;Prosessiputket;;;;;;0;;Hehkutettu;;;;;;6
AIP99999;;;PUTKI EN 10217-7 TC1;0;Prosessiputket;;;;;;0;;Hehkutettu;;;;;;6
AIPE080;EN 1.4301;80x46x3.8x5.2 MM;IPE-profiili LASERHITSATTU;0;IPE-profiili;IPE-Profiili EN 10088 - ASTM A276 EN 10034, EN 10365 h=80 b=46 tw=3.8 tf=5.2 L=6000-6200 Materiaalitodistus EN 10204/3.1;80,00;;;;6;;;;;;;;
AIPE100;EN 1.4301;100x55x4.1x5.7MM;IPE-profiili LASERHITSATTU;0;IPE-profiili;IPE-Profiili EN 10088 - ASTM A276 EN 10034, EN 10365 h=100 b=55 tw=4.1 tf=5.7 L=6000-6200 Materiaalitodistus EN 10204/3.1;100,00;;;;7,9;;;;;;;;
AIPE120;EN 1.4301;120x64x4.4x6.3MM;IPE-profiili LASERHITSATTU;0;IPE-profiili;IPE-Profiili EN 10088 - ASTM A276 EN 10034, EN 10365 h=120 b=64 tw=4.4 tf=6.3 L=6000-6200 Materiaalitodistus EN 10204/3.1;120,00;;;;10,3;;;;;;;;
AIPE140;EN 1.4301;140x73x4.7x6.9MM;IPE-profiili LASERHITSATTU;0;IPE-profiili;IPE-Profiili EN 10088 - ASTM A276 EN 10034, EN 10365 h=140 b=73 tw=4.7 tf=6.9 L=6000-6200 Materiaalitodistus EN 10204/3.1;140,00;;;;12,8;;;;;;;;
AIPE180;EN 1.4301;180x91x5.3x8MM;IPE-profiili LASERHITSATTU;0;IPE-profiili;IPE-Profiili EN 10088 - ASTM A276 EN 10034, EN 10365 h=180 b=91 tw=5.3 tf=8 L=6000-6200 Materiaalitodistus EN 10204/3.1;180,00;;;;18,6;;;;;;;;
AIPE200;EN 1.4301;200x100x5.6x8.5MM;IPE-profiili LASERHITSATTU;0;IPE-profiili;IPE-Profiili EN 10088 - ASTM A276 EN 10034, EN 10365 h=200 b=100 tw=5.6 tf=8.5 L=6000-6200 Materiaalitodistus EN 10204/3.1;200,00;;;;22,4;;;;;;;;
AIPE300;EN 1.4301;300x150x7.1x10.7MM;IPE-profiili LASERHITSATTU;0;IPE-profiili;IPE-Profiili EN 10088 - ASTM A276 EN 10034, EN 10365 h=300 b=150 tw=7.1 tf=10.7 L=6000-6200 Materiaalitodistus EN 10204/3.1;300,00;;;;42,2;;;;;;;;
AIPE999;EN 1.4301;;IPE-profiili;0;IPE-profiili;;;;;;0;;;;;;;;
Ajo;;;Ajolähetys;0;Palvelut;;;;;;0;;;;;;;;1
AKA11430;AISI 304/L;114.3X3.0/2.0;KAULUS;0;Puristettu kaulus;;114,30;3,00;;;0,4;;;;;;;;1
AKA16830;AISI 304/L;168.3X3.0/2.0;KAULUS;0;Puristettu kaulus;;168,30;3,00;;;0,6;;;;;;;;1
AKA21930;AISI 304/L;219.1X3.0/2.0;KAULUS;0;Puristettu kaulus;;219,10;3,00;;;0,86;;;;;;;;1
AKA27330;AISI 304/L;273.0X3.0;KAULUS;0;Puristettu kaulus;;273,00;3,00;;;1,07;;;;;;;;1
AKA32330;AISI 304/L;323.9X3.0;KAULUS;0;Puristettu kaulus;;323,90;3,00;;;1,3;;;;;;;;1
AKA32340;EN 1.4301;323.9X4.0;KAULUS;0;Puristettu kaulus;;323,90;4,00;;;1,75;;;;;;;;1
AKA999;;;Kaulus;0;Puristettu kaulus;;;;;;0;;;;;;;;1
AKAE01725;AISI 304/L;17.2X2.5/2.0 PN16;KAULUS PURISTETTU EN1092/37;0;Puristettu kaulus;;17,20;2,00;;;0,02;PN 16;;;;;;;1
AKAE02125;AISI 304/L;21.3X2.5/2.0 PN16;KAULUS PURISTETTU EN1092/37;0;Puristettu kaulus;;21,30;2,00;;;0,03;PN 16;;;;;;;1
AKAE02630;AISI 304/L;26.9X3.0/2.0 PN16;KAULUS PURISTETTU EN1092/37;0;Puristettu kaulus;;26,90;3,00;;;0,06;PN 16;;;;;;;1
AKAE03330;AISI 304/L;33.7X3.0/2.0 PN16;KAULUS PURISTETTU EN1092/37;0;Puristettu kaulus;;33,70;3,00;;;0,08;PN 16;;;;;;;1
AKAE04230;AISI 304/L;42.4X3.0/2.0 PN16;KAULUS PURISTETTU EN1092/37;0;Puristettu kaulus;;42,40;3,00;;;0,1;PN 16;;;;;;;1
AKAE04830;AISI 304/L;48.3X3.0/2.0 PN16;KAULUS PURISTETTU EN1092/37;0;Puristettu kaulus;;48,30;3,00;;;0,13;PN 16;;;;;;;1
AKAE06030;AISI 304/L;60.3X3.0/2.0 PN16;KAULUS PURISTETTU EN1092/37;0;Puristettu kaulus;;60,30;3,00;;;0,18;PN 16;;;;;;;1
AKAE07630;AISI 304/L;76.1X3.0/2.0 PN16;KAULUS PURISTETTU EN1092/37;0;Puristettu kaulus;;76,10;3,00;;;0,24;PN 16;;;;;;;1
AKAE08830;AISI 304/L;88.9X3.0/2.0 PN16;KAULUS PURISTETTU EN1092/37;0;Puristettu kaulus;;88,90;3,00;;;0,31;PN 16;;;;;;;1
AKAE11440;AISI 304/L;114.3X4.0/3.2 PN16;KAULUS PURISTETTU EN1092/37;0;Puristettu kaulus;;114,30;4,00;;;0,49;PN 16;;;;;;;1
AKAE13940;AISI 304/L;139.7X4.0/3.5 PN16;KAULUS PURISTETTU EN1092/37;0;Puristettu kaulus;;139,70;4,00;;;0,64;PN 16;;;;;;;1
AKAE16840;AISI 304/L;168.3X4.0/3.5 PN10;KAULUS PURISTETTU EN1092/37;0;Puristettu kaulus;;168,30;4,00;;;0,73;PN 10;;;;;;;1
AKAE16850;AISI 304/L;168.3X5.0/4.5 PN16;KAULUS PURISTETTU EN1092/37;0;Puristettu kaulus;;168,30;5,00;;;0,93;PN 16;;;;;;;1
AKAE21950;AISI 304/L;219.1X5.0/4.5 PN10;KAULUS PURISTETTU EN1092/37;0;Puristettu kaulus;;219,10;5,00;;;1,33;PN 10;;;;;;;1
AKAE21960;AISI 304/L;219.1X6.0/5.6 PN16;KAULUS PURISTETTU EN1092/37;0;Puristettu kaulus;;219,10;6,00;;;1,59;PN 16;;;;;;;1
AKAK076K;EN 1.4301/1.4307;65/76.1 PN16;Puristettu kauluslaippa;0;Puristetut kauluslaipat;;DN 65;;76,10;;1,5;PN 16;;;;;;;1
AKAK114K;EN 1.4301/1.4307;100/114.3 PN16;Puristettu kauluslaippa;0;Puristetut kauluslaipat;;DN 100;;114,30;;1,5;PN 16;;;;;;;1
AKLE0200;EN 1.4301/1.4307;200/219.1 PN10;KAULUSLAIPPA EN1092-1 TYPE11;0;Kauluslaippa EN 1092-1 TYPE11B;;DN 200;;219,10;;11;PN 10;TYPE11;;;;;;1
AKLE0250;EN 1.4301/1.4307;250/273.0 PN10;KAULUSLAIPPA EN1092-1 TYPE11;0;Kauluslaippa EN 1092-1 TYPE11B;;DN 250;;273,00;;15,5;PN 10;TYPE11;;;;;;1
AKLE0300;EN 1.4301/1.4307;300/323.9 PN10;KAULUSLAIPPA EN1092-1 TYPE11;0;Kauluslaippa EN 1092-1 TYPE11B;;DN 300;;323,90;;18;PN 10;TYPE11;;;;;;1
AKLE0350;EN 1.4301/1.4307;350/355.6 PN10;KAULUSLAIPPA EN1092-1 TYPE11;0;Kauluslaippa EN 1092-1 TYPE11B;;DN 350;;355,60;;25,3;PN 10;TYPE11;;;;;;1
AKLE0400;EN 1.4301/1.4307;400/406.4 PN10;KAULUSLAIPPA EN1092-1 TYPE11;0;Kauluslaippa EN 1092-1 TYPE11B;;DN 400;;406,40;;29,5;PN 10;TYPE11;;;;;;1
AKLE0500;EN 1.4301/1.4307;500/508 PN10;KAULUSLAIPPA EN1092-1 TYPE11;0;Kauluslaippa EN 1092-1 TYPE11B;;DN 500;;508,00;;40,5;PN 10;TYPE11;;;;;;1
AKLE0600;EN 1.4301/1.4307;600/609.6 PN10;KAULUSLAIPPA EN1092-1 TYPE11;0;Kauluslaippa EN 1092-1 TYPE11B;;DN 600;;609,60;;52,9;PN 10;TYPE11;;;;;;1
AKLE1050;EN 1.4301/1.4307;50/60.3 PN16;KAULUSLAIPPA EN1092-1 TYPE11;0;Kauluslaippa EN 1092-1 TYPE11B;;DN 50;;60,30;;2,5;PN 16;TYPE11;;;;;;1
AKLE1065;EN 1.4301/1.4307;65/76.1/4 PN16;KAULUSLAIPPA EN1092-1 TYPE11;0;Kauluslaippa EN 1092-1 TYPE11B;;DN 65;;76,10;;3;PN 16;TYPE11;;;;;;1
AKLE1065-8;EN 1.4301/1.4307;65/76.1/8 PN16;KAULUSLAIPPA EN1092-1 TYPE11;0;Kauluslaippa EN 1092-1 TYPE11B;;DN 65;;76,10;;3;PN 16;TYPE11;;;;;;1
AKLE1080;EN 1.4301/1.4307;80/88.9 PN16;KAULUSLAIPPA EN1092-1 TYPE11;0;Kauluslaippa EN 1092-1 TYPE11B;;DN 80;;88,90;;4;PN 16;TYPE11;;;;;;1
AKLE1100;EN 1.4301/1.4307;100/114.3 PN16;KAULUSLAIPPA EN1092-1 TYPE11;0;Kauluslaippa EN 1092-1 TYPE11B;;DN 100;;114,30;;4,5;PN 16;TYPE11;;;;;;1
AKLE1125;EN 1.4301/1.4307;125/139.7 PN16;KAULUSLAIPPA EN1092-1 TYPE11;0;Kauluslaippa EN 1092-1 TYPE11B;;DN 125;;139,70;;6,5;PN 16;TYPE11;;;;;;1
AKLE1150;EN 1.4301/1.4307;150/168.3 PN16;KAULUSLAIPPA EN1092-1 TYPE11;0;Kauluslaippa EN 1092-1 TYPE11B;;DN 150;;168,30;;7,5;PN 16;TYPE11;;;;;;1
AKLE1200;EN 1.4301/1.4307;200/219.1 PN16;KAULUSLAIPPA EN1092-1 TYPE11;0;Kauluslaippa EN 1092-1 TYPE11B;;DN 200;;219,10;;11;PN 16;TYPE11;;;;;;1
AKLE1250;EN 1.4301/1.4307;250/273 PN16;KAULUSLAIPPA EN1092-1 TYPE11;0;Kauluslaippa EN 1092-1 TYPE11B;;DN 250;;273,00;;16,5;PN 16;TYPE11;;;;;;1
AKLE1300;EN 1.4301/1.4307;300/323.9 PN16;KAULUSLAIPPA EN1092-1 TYPE11;0;Kauluslaippa EN 1092-1 TYPE11B;;DN 300;;323,90;;22;PN 16;TYPE11;;;;;;1
AKLE1350;EN 1.4301/1.4307;350/355.6 PN16;KAULUSLAIPPA EN1092-1 TYPE11;0;Kauluslaippa EN 1092-1 TYPE11B;;DN 350;;355,60;;24,5;PN 16;TYPE11;;;;;;1
AKLE1400;EN 1.4301/1.4307;400/406.4 PN16;KAULUSLAIPPA EN1092-1 TYPE11;0;Kauluslaippa EN 1092-1 TYPE11B;;DN 400;;406,40;;40;PN 16;TYPE11;;;;;;1
AKLE4010;EN 1.4301/1.4307;10/17.2 PN40;KAULUSLAIPPA EN1092-1 TYPE11;0;Kauluslaippa EN 1092-1 TYPE11B;;DN 10;;17,20;;0,5;PN 40;TYPE11;;;;;;1
AKLE4015;EN 1.4301/1.4307;15/21.3 PN40;KAULUSLAIPPA EN1092-1 TYPE11;0;Kauluslaippa EN 1092-1 TYPE11B;;DN 15;;21,30;;1;PN 40;TYPE11;;;;;;1
AKLE4020;EN 1.4301/1.4307;20/26.9 PN40;KAULUSLAIPPA EN1092-1 TYPE11;0;Kauluslaippa EN 1092-1 TYPE11B;;DN 20;;26,90;;1;PN 40;TYPE11;;;;;;1
AKLE4025;EN 1.4301/1.4307;25/33.7 PN40;KAULUSLAIPPA EN1092-1 TYPE11;0;Kauluslaippa EN 1092-1 TYPE11B;;DN 25;;33,70;;1;PN 40;TYPE11;;;;;;1
AKLE4032;EN 1.4301/1.4307;32/42.4 PN40;KAULUSLAIPPA EN1092-1 TYPE11;0;Kauluslaippa EN 1092-1 TYPE11B;;DN 32;;42,40;;2;PN 40;TYPE11;;;;;;1
AKLE4040;EN 1.4301/1.4307;40/48.3 PN40;KAULUSLAIPPA EN1092-1 TYPE11;0;Kauluslaippa EN 1092-1 TYPE11B;;DN 40;;48,30;;2;PN 40;TYPE11;;;;;;1
AKLE4050;EN 1.4301/1.4307;50/60.3 PN40;KAULUSLAIPPA EN1092-1 TYPE11;0;Kauluslaippa EN 1092-1 TYPE11B;;DN 50;;60,30;;3;PN 40;TYPE11;;;;;;1
AKLE4065;EN 1.4301/1.4307;65/76.1 PN40;KAULUSLAIPPA EN1092-1 TYPE11;0;Kauluslaippa EN 1092-1 TYPE11B;;DN 65;;76,10;;4;PN 40;TYPE11;;;;;;1
AKLE4080;EN 1.4301/1.4307;80/88.9 PN40;KAULUSLAIPPA EN1092-1 TYPE11;0;Kauluslaippa EN 1092-1 TYPE11B;;DN 80;;88,90;;4,5;PN 40;TYPE11;;;;;;1
AKLE4100;EN 1.4301/1.4307;100/114.3 PN40;KAULUSLAIPPA EN1092-1 TYPE11;0;Kauluslaippa EN 1092-1 TYPE11B;;DN 100;;114,30;;6,5;PN 40;TYPE11;;;;;;1
AKLE4125;EN 1.4301/1.4307;125/139.7 PN40;KAULUSLAIPPA EN1092-1 TYPE11;0;Kauluslaippa EN 1092-1 TYPE11B;;DN 125;;139,70;;9;PN 40;TYPE11;;;;;;1
AKLE4150;EN 1.4301/1.4307;150/168.3 PN40;KAULUSLAIPPA EN1092-1 TYPE11;0;Kauluslaippa EN 1092-1 TYPE11B;;DN 150;;168,30;;11,5;PN 40;TYPE11;;;;;;1
AKLE4200;EN 1.4301/1.4307;200/219.1 PN40;KAULUSLAIPPA EN1092-1 TYPE11;0;Kauluslaippa EN 1092-1 TYPE11B;;DN 200;;219,10;;21;PN 40;TYPE11;;;;;;1
AKLE999;;;Kauluslaippa;0;Kauluslaippa EN 1092-1 TYPE11B;;;;;;0;;TYPE11;;;;;;1
AKP0309;EN 1.4301/1.4307;3.5X0.95;PUTKI KAPILLAARI;0;Putki kapilaari;;3,50;0,00;;;0,07;;;;;;;;
AKS02602120;EN 1.4307;26.9/ 21.3X2.0;SUPISTUSKARTIO KESKEINEN EN10253-4;0;Supistuskartiot;;26,90;2,00;21,30;;0,02;;;;;;;;1
AKS03302620;EN 1.4307;33.7/ 26.9X2.0;SUPISTUSKARTIO KESKEINEN EN10253-4;0;Supistuskartiot;;33,70;2,00;26,90;;0,03;;;;;;;;1
AKS04202620;EN 1.4307;42.4/ 26.9X2.0;SUPISTUSKARTIO KESKEINEN EN10253-4;0;Supistuskartiot;;42,40;2,00;26,90;;0,08;;;;;;;;1
AKS04203320;EN 1.4307;42.4/ 33.7X2.0;SUPISTUSKARTIO KESKEINEN EN10253-4;0;Supistuskartiot;;42,40;2,00;33,70;;0,04;;;;;;;;1
AKS04803320;EN 1.4307;48.3/ 33.7X2.0;SUPISTUSKARTIO KESKEINEN EN10253-4;0;Supistuskartiot;;48,30;2,00;33,70;;0,09;;;;;;;;1
AKS04804220;EN 1.4307;48.3/ 42.4X2.0;SUPISTUSKARTIO KESKEINEN EN10253-4;0;Supistuskartiot;;48,30;2,00;42,40;;0,04;;;;;;;;1
AKS06004820;EN 1.4307;60.3/ 48.3X2.0;SUPISTUSKARTIO KESKEINEN EN10253-4;0;Supistuskartiot;;60,30;2,00;48,30;;0,1;;;;;;;;1
AKS07602620;EN 1.4307;76.1/ 26.9X2.0;SUPISTUSKARTIO KESKEINEN EN10253-4;0;Supistuskartiot;;76,10;2,00;26,90;;0,38;;;;;;;;1
AKS07604220;EN 1.4307;76.1/ 42.4X2.0;SUPISTUSKARTIO KESKEINEN EN10253-4;0;Supistuskartiot;;76,10;2,00;42,40;;0,3;;;;;;;;1
AKS07604820;EN 1.4307;76.1/ 48.3X2.0;SUPISTUSKARTIO KESKEINEN EN10253-4;0;Supistuskartiot;;76,10;2,00;48,30;;0,26;;;;;;;;1
AKS07606020;EN 1.4307;76.1/ 60.3X2.0;SUPISTUSKARTIO KESKEINEN EN10253-4;0;Supistuskartiot;;76,10;2,00;60,30;;0,16;;;;;;;;1
AKS11407620;EN 1.4307;114.3/ 76.1X2.0;SUPISTUSKARTIO KESKEINEN EN10253-4;0;Supistuskartiot;Supistuskartio, keskeinen Hitsattu ja peitattu, EN10253-3 Materiaalitodistus EN 10204/3.1;114,30;2,00;76,10;;0,54;;;;;;;;1
AKS11407630;EN 1.4307;114.3/ 76.1X3.0;SUPISTUSKARTIO KESKEINEN EN10253-3;0;Supistuskartiot;;114,30;3,00;76,10;;0,81;;;;;;;;1
AKS13908820;EN 1.4307;139.7/ 88.9X2.0;SUPISTUSKARTIO KESKEINEN EN10253-3;0;Supistuskartiot;;139,70;2,00;88,90;;0,86;;;;;;;;1
AKS13911420;EN 1.4307;139.7/114.3X2.0;SUPISTUSKARTIO KESKEINEN EN10253-4;0;Supistuskartiot;Supistuskartio, keskeinen Hitsattu ja peitattu, EN10253-3 Materiaalitodistus EN 10204/3.1;139,70;2,00;114,30;;0,48;;;;;;;;1
AKS13911430;EN 1.4307;139.7/114.3X3.0;SUPISTUSKARTIO KESKEINEN EN10253-3;0;Supistuskartiot;Supistuskartio, keskeinen Hitsattu ja peitattu, EN10253-3 Materiaalitodistus EN 10204/3.1;139,70;3,00;114,30;;0,72;;;;;;;;1
AKS16811420;EN 1.4307;168.3/114.3X2.0;SUPISTUSKARTIO KESKEINEN EN10253-4;0;Supistuskartiot;Supistuskartio, keskeinen Hitsattu ja peitattu, EN10253-3 Materiaalitodistus EN 10204/3.1;168,30;2,00;114,30;;1,14;;;;;;;;1
AKS16811430;EN 1.4307;168.3/114.3X3.0;SUPISTUSKARTIO KESKEINEN EN10253-3;0;Supistuskartiot;Supistuskartio, keskeinen Hitsattu ja peitattu, EN10253-3 Materiaalitodistus EN 10204/3.1;168,30;3,00;114,30;;1,14;;;;;;;;1
AKS16813920;EN 1.4307;168.3/139.7X2.0;SUPISTUSKARTIO KESKEINEN EN10253-3;0;Supistuskartiot;Supistuskartio, keskeinen Hitsattu ja peitattu, EN10253-3 Materiaalitodistus EN 10204/3.1;168,30;2,00;139,70;;0,66;;;;;;;;1
AKS21911430;EN 1.4307;219.1/114.3X3.0;SUPISTUSKARTIO KESKEINEN EN10253-3;0;Supistuskartiot;Supistuskartio, keskeinen Hitsattu ja peitattu, EN10253-3 Materiaalitodistus EN 10204/3.1;219,10;3,00;114,30;;3,9;;;;;;;;1
AKS21913930;EN 1.4307;219.1/139.7X3.0;SUPISTUSKARTIO KESKEINEN EN10253-3;0;Supistuskartiot;Supistuskartio, keskeinen Hitsattu ja peitattu, EN10253-3 Materiaalitodistus EN 10204/3.1;219,10;3,00;139,70;;3,18;;;;;;;;1
AKS21916830;EN 1.4307;219.1/168.3X3.0;SUPISTUSKARTIO KESKEINEN EN10253-3;0;Supistuskartiot;Supistuskartio, keskeinen Hitsattu ja peitattu, EN10253-3 Materiaalitodistus EN 10204/3.1;219,10;3,00;168,30;;4,48;;;;;;;;1
AKS27316830;EN 1.4307;273.0/168.3X3.0;SUPISTUSKARTIO KESKEINEN EN10253-3;0;Supistuskartiot;Supistuskartio, keskeinen Hitsattu ja peitattu, EN10253-3 Materiaalitodistus EN 10204/3.1;273,00;3,00;168,30;;5,5;;;;;;;;1
AKS999;;;SUPISTUSKARTIO KESKEINEN;0;Supistuskartiot;;;;;;0;;;;;;;;1
AKT020X02;EN 1.4307;20X20X2MM;KULMATERÄS;0;Kulmateräs;;;;;;1;;;;;20;2,00;20;
AKT020X03;EN 1.4307;20X20X3MM;KULMATERÄS;0;Kulmateräs;;;;;;0,92;;;;;20;3,00;20;
AKT025X03;EN 1.4307;25X25X3MM;KULMATERÄS;0;Kulmateräs;;;;;;1,12;;;;;25;3,00;25;
AKT030X03;EN 1.4307;30X30X3MM;KULMATERÄS;0;Kulmateräs;;;;;;1,36;;;;;30;3,00;30;
AKT030X04;EN 1.4307;30X30X4MM;KULMATERÄS;0;Kulmateräs;;;;;;1,78;;;;;30;4,00;30;
AKT040X03;EN 1.4307;40X40X3MM;KULMATERÄS;0;Kulmateräs;;;;;;1,88;;;;;40;3,00;40;
AKT040X04;EN 1.4307;40X40X4MM;KULMATERÄS;0;Kulmateräs;;;;;;2,42;;;;;40;4,00;40;
AKT050X05;EN 1.4307;50X50X5MM;KULMATERÄS;0;Kulmateräs;;;;;;3,77;;;;;50;5,00;50;
AKT060X06;EN 1.4307;60X60X6 MM;KULMATERÄS;0;Kulmateräs;;;;;;5,47;;;;;60;6,00;60;
AKT070X07;EN 1.4307;70X70X7 MM;KULMATERÄS;0;Kulmateräs;;;;;;7,47;;;;;70;7,00;70;
AKT080X08;EN 1.4307;80X80X8 MM;KULMATERÄS;0;Kulmateräs;;;;;;9,73;;;;;80;8,00;80;
AKT100X10;EN 1.4307;100X100X10MM;KULMATERÄS;0;Kulmateräs;;;;;;15,2;;;;;100;10,00;100;
AKT120X10;AISI 304;120X120X10MM;KULMATERÄS;0;Kulmateräs;Kulmateräs EN 10088 - ASTM A276 EN 10056-2, EN 10056-1 Materiaalitodistus EN 10204/3.1;;;;;18,4;;;;;120;10,00;120;
AKT150X10;AISI 304;150X150X10MM;KULMATERÄS;0;Kulmateräs;Kulmateräs EN 10088 - ASTM A276 EN 10056-2 Materiaalitodistus EN 10204/3.1;;;;;22,9;;;;;150;10,00;150;
AKT150X13;AISI 304;150X150X13MM;KULMATERÄS;0;Kulmateräs;Kulmateräs EN 10088 - ASTM A276 EN 10056-2 Materiaalitodistus EN 10204/3.1;;;;;29,5;;;;;150;13,00;150;
AKT999;;;KULMATERÄS;0;Kulmateräs;;;;;;0;;;;;;;;
AKT999X99;;;KULMATERÄS;0;Kulmateräs;;;;;;0;;;;;;;;
ALH0071225;AISI 304;0.7X1250X2500;Levy hiottu;0;Teräslevy;Teräslevy Kylmävalssattu hiottu 2B Materiaalitodistus EN 10204/3.1;;;;Hiottu;17,5;;;;;1250;0,70;2500;0
ALH0081020;AISI 304;0.8X1000X2000;Levy hiottu;0;Teräslevy;Teräslevy Kylmävalssattu hiottu 2B Materiaalitodistus EN 10204/3.1;;;;Hiottu;13;;;;;1000;0,80;2000;
ALH0081225;AISI 304;0.8X1250X2500;Levy hiottu;0;Teräslevy;Teräslevy Kylmävalssattu hiottu 2B Materiaalitodistus EN 10204/3.1;;;;Hiottu;20;;;;;1250;0,80;2500;
ALH0081530;AISI 304;0.8X1500X3000;Levy hiottu;0;Teräslevy;Teräslevy Kylmävalssattu hiottu 2B Materiaalitodistus EN 10204/3.1;;;;Hiottu;29;;;;;1500;0,80;3000;
ALH0101020;AISI 304;1.0X1000X2000;Levy hiottu;0;Teräslevy;Teräslevy Kylmävalssattu hiottu 2B Materiaalitodistus EN 10204/3.1;;;;Hiottu;16;;;;;1000;1,00;2000;
ALH0101225;AISI 304;1.0X1250X2500;Levy hiottu;0;Teräslevy;Teräslevy Kylmävalssattu hiottu 2B Materiaalitodistus EN 10204/3.1;;;;Hiottu;25;;;;;1250;1,00;2500;
ALH0101230;AISI 304;1.0X1250X3000;Levy hiottu;0;Teräslevy;Teräslevy Kylmävalssattu hiottu 2B Materiaalitodistus EN 10204/3.1;;;;Hiottu;30;;;;;1250;1,00;3000;
ALH0101530;AISI 304;1.0X1500X3000;Levy hiottu;0;Teräslevy;Teräslevy Kylmävalssattu hiottu 2B Materiaalitodistus EN 10204/3.1;;;;Hiottu;36;;;;;1500;1,00;3000;
ALH0121020;AISI 304;1.25X1000X2000;Levy hiottu;0;Teräslevy;Teräslevy Kylmävalssattu hiottu 2B Materiaalitodistus EN 10204/3.1;;;;Hiottu;20;;;;;1000;1,10;2000;
ALH0121225;AISI 304;1.25X1250X2500;Levy hiottu;0;Teräslevy;Teräslevy Kylmävalssattu hiottu 2B Materiaalitodistus EN 10204/3.1;;;;Hiottu;31;;;;;1250;1,10;2500;
ALH0121530;AISI 304;1.25X1500X3000;Levy hiottu;0;Teräslevy;Teräslevy Kylmävalssattu hiottu 2B Materiaalitodistus EN 10204/3.1;;;;Hiottu;45;;;;;1500;1,10;3000;
ALH0151020;AISI 304;1.5X1000X2000;Levy hiottu;0;Teräslevy;Teräslevy Kylmävalssattu hiottu 2B Materiaalitodistus EN 10204/3.1;;;;Hiottu;24;;;;;100;1,50;200;
ALH0151225;AISI 304;1.5X1250X2500;Levy hiottu;0;Teräslevy;Teräslevy Kylmävalssattu hiottu 2B Materiaalitodistus EN 10204/3.1;;;;Hiottu;38;;;;;1250;1,50;2500;
ALH0151230;AISI 304;1.5X1250X3000;Levy hiottu;0;Teräslevy;Teräslevy Kylmävalssattu hiottu 2B Materiaalitodistus EN 10204/3.1;;;;Hiottu;44;;;;;1250;1,50;3000;
ALH0151530;AISI 304;1.5X1500X3000;Levy hiottu;0;Teräslevy;Teräslevy Kylmävalssattu hiottu 2B Materiaalitodistus EN 10204/3.1;;;;Hiottu;54;;;;;1500;1,50;3000;
ALH0201020;AISI 304;2.0X1000X2000;Levy hiottu;0;Teräslevy;Teräslevy Kylmävalssattu hiottu 2B Materiaalitodistus EN 10204/3.1;;;;Hiottu;32;;;;;1000;2,00;2000;
ALH0201225;AISI 304;2.0X1250X2500;Levy hiottu;0;Teräslevy;Teräslevy Kylmävalssattu hiottu 2B Materiaalitodistus EN 10204/3.1;;;;Hiottu;50;;;;;1250;2,00;2500;
ALH0201530;AISI 304;2.0X1500X3000;Levy hiottu;0;Teräslevy;Teräslevy Kylmävalssattu hiottu 2B Materiaalitodistus EN 10204/3.1;;;;Hiottu;72;;;;;1500;2,00;3000;
ALH0251225;AISI 304;2.5X1250X2500;Levy hiottu;0;Teräslevy;Teräslevy Kylmävalssattu hiottu 2B Materiaalitodistus EN 10204/3.1;;;;Hiottu;63;;;;;1250;2,50;2500;0
ALH0251530;AISI 304;2.5X1500X3000;Levy hiottu;0;Teräslevy;Teräslevy Kylmävalssattu hiottu 2B Materiaalitodistus EN 10204/3.1;;;;Hiottu;90;;;;;1500;2,50;3000;0
ALH0301225;AISI 304;3.0X1250X2500;Levy hiottu;0;Teräslevy;Teräslevy Kylmävalssattu hiottu 2B Materiaalitodistus EN 10204/3.1;;;;Hiottu;75;;;;;1250;3,00;2500;
ALH0301530;AISI 304;3.0X1500X3000;Levy hiottu;0;Teräslevy;Teräslevy Kylmävalssattu hiottu 2B Materiaalitodistus EN 10204/3.1;;;;Hiottu;108;;;;;1500;3,00;3000;
ALH0401530;AISI 304;4.0X1500X3000;Levy hiottu;0;Teräslevy;Teräslevy Kylmävalssattu hiottu 2B Materiaalitodistus EN 10204/3.1;;;;Hiottu;144;;;;;1500;4,00;3000;
ALH999;;;LEVY HIOTTU;0;Teräslevy;;;;;;0;;;;;;;;
Alihankinta konserni;;;Alihankinta konserni;0;Konsernin laskutus;;;;;;0;;;;;;;;1
ALK0051020;AISI 304;0.5X1000X2000 2B;LEVY;0;Teräslevy;;;;;;8;;;;;1000;0,50;2000;
ALK0061020;AISI 304;0.6X1000X2000 2B;LEVY;0;Teräslevy;;;;;;10;;;;;1000;0,60;2000;
ALK0071225;AISI 304;0.7X1250X2500 2B;LEVY;0;Teräslevy;;;;;;17,5;;;;;1250;0,70;2500;0
ALK0081020;AISI 304;0.8X1000X2000 2B;LEVY;0;Teräslevy;;;;;;13;;;;;1000;0,80;2000;
ALK0081225;AISI 304;0.8X1250X2500 2B;LEVY;0;Teräslevy;;;;;;20;;;;;1250;0,80;2500;
